,release_year,id,Item_id,sentiment_analysis
1945,2012,730,730,2
1946,2012,730,730,2
1947,2012,730,730,2
1948,2012,730,730,2
1949,2012,730,730,2
1950,2012,730,730,0
1951,2012,730,730,0
1952,2012,730,730,2
1953,2012,730,730,2
1954,2012,730,730,2
1955,2012,730,730,2
1956,2012,730,730,0
1957,2012,730,730,2
1958,2012,730,730,2
1959,2012,730,730,2
1960,2012,730,730,1
1961,2012,730,730,2
1962,2012,730,730,2
1963,2012,730,730,2
1964,2012,730,730,2
1965,2012,730,730,2
1966,2012,730,730,1
1967,2012,730,730,2
1968,2012,730,730,2
1969,2012,730,730,2
1970,2012,730,730,2
1971,2012,730,730,2
1972,2012,730,730,2
1973,2012,730,730,2
1974,2012,730,730,2
1975,2012,730,730,2
1976,2012,730,730,2
1977,2012,730,730,2
1978,2012,730,730,2
1979,2012,730,730,2
1980,2012,730,730,1
1981,2012,730,730,0
1982,2012,730,730,0
1983,2012,730,730,2
1984,2012,730,730,2
1985,2012,730,730,2
1986,2012,730,730,0
1987,2012,730,730,0
1988,2012,730,730,2
1989,2012,730,730,2
1990,2012,730,730,0
1991,2012,730,730,2
1992,2012,730,730,2
1993,2012,730,730,0
1994,2012,730,730,1
1995,2012,730,730,2
1996,2012,730,730,2
1997,2012,730,730,2
1998,2012,730,730,2
1999,2012,730,730,2
2000,2012,730,730,2
2001,2012,730,730,2
2002,2012,730,730,2
2003,2012,730,730,2
2004,2012,730,730,2
2005,2012,730,730,2
2006,2012,730,730,2
2007,2012,730,730,0
2008,2012,730,730,2
2009,2012,730,730,0
2010,2012,730,730,2
2011,2012,730,730,2
2012,2012,730,730,2
2013,2012,730,730,2
2014,2012,730,730,2
2015,2012,730,730,0
2016,2012,730,730,2
2017,2012,730,730,1
2018,2012,730,730,2
2019,2012,730,730,2
2020,2012,730,730,2
2021,2012,730,730,0
2022,2012,730,730,2
2023,2012,730,730,2
2024,2012,730,730,2
2025,2012,730,730,2
2026,2012,730,730,2
2027,2012,730,730,0
2028,2012,730,730,0
2029,2012,730,730,2
2030,2012,730,730,2
2031,2012,730,730,2
2032,2012,730,730,2
2033,2012,730,730,2
2034,2012,730,730,2
2035,2012,730,730,2
2036,2012,730,730,2
2037,2012,730,730,2
2038,2012,730,730,0
2039,2012,730,730,2
2040,2012,730,730,2
2041,2012,730,730,2
2042,2012,730,730,2
2043,2012,730,730,2
2044,2012,730,730,2
2045,2012,730,730,2
2046,2012,730,730,2
2047,2012,730,730,2
2048,2012,730,730,2
2049,2012,730,730,2
2050,2012,730,730,2
2051,2012,730,730,2
2052,2012,730,730,2
2053,2012,730,730,0
2054,2012,730,730,2
2055,2012,730,730,2
2056,2012,730,730,2
2057,2012,730,730,2
2058,2012,730,730,2
2059,2012,730,730,2
2060,2012,730,730,2
2061,2012,730,730,2
2062,2012,730,730,2
2063,2012,730,730,2
2064,2012,730,730,2
2065,2012,730,730,2
2066,2012,730,730,2
2067,2012,730,730,2
2068,2012,730,730,2
2069,2012,730,730,0
2070,2012,730,730,2
2071,2012,730,730,0
2072,2012,730,730,2
2073,2012,730,730,2
2074,2012,730,730,2
2075,2012,730,730,0
2076,2012,730,730,2
2077,2012,730,730,0
2078,2012,730,730,2
2079,2012,730,730,2
2080,2012,730,730,2
2081,2012,730,730,2
2082,2012,730,730,2
2083,2012,730,730,1
2084,2012,730,730,2
2085,2012,730,730,2
2086,2012,730,730,2
2087,2012,730,730,2
2088,2012,730,730,2
2089,2012,730,730,2
2090,2012,730,730,2
2091,2012,730,730,2
2092,2012,730,730,2
2093,2012,730,730,2
2094,2012,730,730,2
2095,2012,730,730,2
2096,2012,730,730,2
2097,2012,730,730,2
2098,2012,730,730,0
2099,2012,730,730,2
2100,2012,730,730,1
2101,2012,730,730,2
2102,2012,730,730,2
2103,2012,730,730,2
2104,2012,730,730,0
2105,2012,730,730,2
2106,2012,730,730,0
2107,2012,730,730,2
2108,2012,730,730,2
2109,2012,730,730,2
2110,2012,730,730,2
2111,2012,730,730,0
2112,2012,730,730,2
2113,2012,730,730,1
2114,2012,730,730,0
2115,2012,730,730,2
2116,2012,730,730,2
2117,2012,730,730,2
2118,2012,730,730,2
2119,2012,730,730,2
2120,2012,730,730,2
2121,2012,730,730,2
2122,2012,730,730,2
2123,2012,730,730,2
2124,2012,730,730,2
2125,2012,730,730,2
2126,2012,730,730,2
2127,2012,730,730,2
2128,2012,730,730,2
2129,2012,730,730,2
2130,2012,730,730,2
2131,2012,730,730,2
2132,2012,730,730,2
2133,2012,730,730,2
2134,2012,730,730,2
2135,2012,730,730,2
2136,2012,730,730,2
2137,2012,730,730,2
2138,2012,730,730,2
2139,2012,730,730,0
2140,2012,730,730,1
2141,2012,730,730,0
2142,2012,730,730,0
2143,2012,730,730,2
2144,2012,730,730,2
2145,2012,730,730,2
2146,2012,730,730,1
2147,2012,730,730,2
2148,2012,730,730,1
2149,2012,730,730,2
2150,2012,730,730,1
2151,2012,730,730,0
2152,2012,730,730,2
2153,2012,730,730,2
2154,2012,730,730,2
2155,2012,730,730,2
2156,2012,730,730,2
2157,2012,730,730,2
2158,2012,730,730,0
2159,2012,730,730,2
2160,2012,730,730,2
2161,2012,730,730,2
2162,2012,730,730,0
2163,2012,730,730,2
2164,2012,730,730,2
2165,2012,730,730,2
2166,2012,730,730,2
2167,2012,730,730,2
2168,2012,730,730,2
2169,2012,730,730,2
2170,2012,730,730,2
2171,2012,730,730,2
2172,2012,730,730,2
2173,2012,730,730,0
2174,2012,730,730,0
2175,2012,730,730,2
2176,2012,730,730,2
2177,2012,730,730,2
2178,2012,730,730,2
2179,2012,730,730,2
2180,2012,730,730,2
2181,2012,730,730,2
2182,2012,730,730,2
2183,2012,730,730,2
2184,2012,730,730,0
2185,2012,730,730,0
2186,2012,730,730,2
2187,2012,730,730,0
2188,2012,730,730,2
2189,2012,730,730,2
2190,2012,730,730,2
2191,2012,730,730,2
2192,2012,730,730,0
2193,2012,730,730,2
2194,2012,730,730,0
2195,2012,730,730,2
2196,2012,730,730,0
2197,2012,730,730,2
2198,2012,730,730,2
2199,2012,730,730,0
2200,2012,730,730,2
2201,2012,730,730,2
2202,2012,730,730,2
2203,2012,730,730,2
2204,2012,730,730,1
2205,2012,730,730,2
2206,2012,730,730,2
2207,2012,730,730,2
2208,2012,730,730,2
2209,2012,730,730,2
2210,2012,730,730,2
2211,2012,730,730,0
2212,2012,730,730,0
2213,2012,730,730,2
2214,2012,730,730,2
2215,2012,730,730,2
2216,2012,730,730,2
2217,2012,730,730,2
2218,2012,730,730,2
2219,2012,730,730,2
2220,2012,730,730,2
2221,2012,730,730,2
2222,2012,730,730,1
2223,2012,730,730,2
2224,2012,730,730,2
2225,2012,730,730,0
2226,2012,730,730,2
2227,2012,730,730,2
2228,2012,730,730,2
2229,2012,730,730,2
2230,2012,730,730,2
2231,2012,730,730,2
2232,2012,730,730,2
2233,2012,730,730,2
2234,2012,730,730,2
2235,2012,730,730,2
2236,2012,730,730,2
2237,2012,730,730,2
2238,2012,730,730,2
2239,2012,730,730,2
2240,2012,730,730,2
2241,2012,730,730,2
2242,2012,730,730,2
2243,2012,730,730,1
2244,2012,730,730,2
2245,2012,730,730,0
2246,2012,730,730,2
2247,2012,730,730,2
2248,2012,730,730,2
2249,2012,730,730,2
2250,2012,730,730,1
2251,2012,730,730,2
2252,2012,730,730,0
2253,2012,730,730,2
2254,2012,730,730,2
2255,2012,730,730,2
2256,2012,730,730,2
2257,2012,730,730,2
2258,2012,730,730,0
2259,2012,730,730,1
2260,2012,730,730,2
2261,2012,730,730,2
2262,2012,730,730,0
2263,2012,730,730,2
2264,2012,730,730,2
2265,2012,730,730,2
2266,2012,730,730,0
2267,2012,730,730,2
2268,2012,730,730,2
2269,2012,730,730,2
2270,2012,730,730,2
2271,2012,730,730,2
2272,2012,730,730,2
2273,2012,730,730,2
2274,2012,730,730,0
2275,2012,730,730,2
2276,2012,730,730,2
2277,2012,730,730,0
2278,2012,730,730,2
2279,2012,730,730,0
2280,2012,730,730,2
2281,2012,730,730,2
2282,2012,730,730,2
2283,2012,730,730,2
2284,2012,730,730,2
2285,2012,730,730,0
2286,2012,730,730,2
2287,2012,730,730,2
2288,2012,730,730,2
2289,2012,730,730,2
2290,2012,730,730,2
2291,2012,730,730,0
2292,2012,730,730,1
2293,2012,730,730,0
2294,2012,730,730,2
2295,2012,730,730,2
2296,2012,730,730,2
2297,2012,730,730,2
2298,2012,730,730,2
2299,2012,730,730,2
2300,2012,730,730,2
2301,2012,730,730,2
2302,2012,730,730,0
2303,2012,730,730,2
2304,2012,730,730,2
2305,2012,730,730,2
2306,2012,730,730,0
2307,2012,730,730,2
2308,2012,730,730,2
2309,2012,730,730,2
2310,2012,730,730,2
2311,2012,730,730,0
2312,2012,730,730,0
2313,2012,730,730,2
2314,2012,730,730,0
2315,2012,730,730,2
2316,2012,730,730,2
2317,2012,730,730,2
2318,2012,730,730,2
2319,2012,730,730,2
2320,2012,730,730,0
2321,2012,730,730,2
2322,2012,730,730,2
2323,2012,730,730,2
2324,2012,730,730,2
2325,2012,730,730,0
2326,2012,730,730,2
2327,2012,730,730,2
2328,2012,730,730,0
2329,2012,730,730,2
2330,2012,730,730,2
2331,2012,730,730,2
2332,2012,730,730,2
2333,2012,730,730,2
2334,2012,730,730,2
2335,2012,730,730,0
2336,2012,730,730,1
2337,2012,730,730,2
2338,2012,730,730,0
2339,2012,730,730,2
2340,2012,730,730,2
2341,2012,730,730,0
2342,2012,730,730,1
2343,2012,730,730,2
2344,2012,730,730,2
2345,2012,730,730,2
2346,2012,730,730,0
2347,2012,730,730,2
2348,2012,730,730,2
2349,2012,730,730,2
2350,2012,730,730,0
2351,2012,730,730,2
2352,2012,730,730,0
2353,2012,730,730,0
2354,2012,730,730,0
2355,2012,730,730,0
2356,2012,730,730,2
2357,2012,730,730,2
2358,2012,730,730,0
2359,2012,730,730,2
2360,2012,730,730,2
2361,2012,730,730,2
2362,2012,730,730,2
2363,2012,730,730,2
2364,2012,730,730,0
2365,2012,730,730,2
2366,2012,730,730,2
2367,2012,730,730,1
2368,2012,730,730,2
2369,2012,730,730,0
2370,2012,730,730,2
2371,2012,730,730,2
2372,2012,730,730,2
2373,2012,730,730,2
2374,2012,730,730,2
2375,2012,730,730,2
2376,2012,730,730,2
2377,2012,730,730,2
2378,2012,730,730,2
2379,2012,730,730,2
2380,2012,730,730,0
2381,2012,730,730,2
2382,2012,730,730,0
2383,2012,730,730,2
2384,2012,730,730,2
2385,2012,730,730,0
2386,2012,730,730,2
2387,2012,730,730,2
2388,2012,730,730,2
2389,2012,730,730,2
2390,2012,730,730,0
2391,2012,730,730,2
2392,2012,730,730,2
2393,2012,730,730,2
2394,2012,730,730,0
2395,2012,730,730,2
2396,2012,730,730,0
2397,2012,730,730,1
2398,2012,730,730,2
2399,2012,730,730,2
2400,2012,730,730,2
2401,2012,730,730,0
2402,2012,730,730,2
2403,2012,730,730,2
2404,2012,730,730,2
2405,2012,730,730,2
2406,2012,730,730,2
2407,2012,730,730,0
2408,2012,730,730,2
2409,2012,730,730,2
2410,2012,730,730,2
2411,2012,730,730,0
2412,2012,730,730,2
2413,2012,730,730,2
2414,2012,730,730,2
2415,2012,730,730,2
2416,2012,730,730,2
2417,2012,730,730,2
2418,2012,730,730,2
2419,2012,730,730,2
2420,2012,730,730,2
2421,2012,730,730,2
2422,2012,730,730,2
2423,2012,730,730,0
2424,2012,730,730,2
2425,2012,730,730,2
2426,2012,730,730,2
2427,2012,730,730,0
2428,2012,730,730,2
2429,2012,730,730,0
2430,2012,730,730,1
2431,2012,730,730,2
2432,2012,730,730,0
2433,2012,730,730,2
2434,2012,730,730,2
2435,2012,730,730,2
2436,2012,730,730,2
2437,2012,730,730,2
2438,2012,730,730,2
2439,2012,730,730,2
2440,2012,730,730,2
2441,2012,730,730,1
2442,2012,730,730,2
2443,2012,730,730,0
2444,2012,730,730,2
2445,2012,730,730,2
2446,2012,730,730,2
2447,2012,730,730,2
2448,2012,730,730,2
2449,2012,730,730,2
2450,2012,730,730,0
2451,2012,730,730,2
2452,2012,730,730,2
2453,2012,730,730,2
2454,2012,730,730,2
2455,2012,730,730,2
2456,2012,730,730,2
2457,2012,730,730,2
2458,2012,730,730,2
2459,2012,730,730,2
2460,2012,730,730,2
2461,2012,730,730,2
2462,2012,730,730,2
2463,2012,730,730,2
2464,2012,730,730,2
2465,2012,730,730,2
2466,2012,730,730,0
2467,2012,730,730,2
2468,2012,730,730,0
2469,2012,730,730,2
2470,2012,730,730,2
2471,2012,730,730,1
2472,2012,730,730,2
2473,2012,730,730,2
2474,2012,730,730,2
2475,2012,730,730,2
2476,2012,730,730,2
2477,2012,730,730,2
2478,2012,730,730,2
2479,2012,730,730,2
2480,2012,730,730,2
2481,2012,730,730,2
2482,2012,730,730,2
2483,2012,730,730,2
2484,2012,730,730,2
2485,2012,730,730,0
2486,2012,730,730,2
2487,2012,730,730,1
2488,2012,730,730,2
2489,2012,730,730,2
2490,2012,730,730,0
2491,2012,730,730,2
2492,2012,730,730,1
2493,2012,730,730,2
2494,2012,730,730,2
2495,2012,730,730,2
2496,2012,730,730,0
2497,2012,730,730,2
2498,2012,730,730,0
2499,2012,730,730,2
2500,2012,730,730,2
2501,2012,730,730,2
2502,2012,730,730,2
2503,2012,730,730,2
2504,2012,730,730,0
2505,2012,730,730,2
2506,2012,730,730,2
2507,2012,730,730,2
2508,2012,730,730,2
2509,2012,730,730,2
2510,2012,730,730,2
2511,2012,730,730,2
2512,2012,730,730,2
2513,2012,730,730,2
2514,2012,730,730,2
2515,2012,730,730,2
2516,2012,730,730,2
2517,2012,730,730,2
2518,2012,730,730,0
2519,2012,730,730,2
2520,2012,730,730,2
2521,2012,730,730,2
2522,2012,730,730,0
2523,2012,730,730,2
2524,2012,730,730,2
2525,2012,730,730,0
2526,2012,730,730,2
2527,2012,730,730,2
2528,2012,730,730,2
2529,2012,730,730,2
2530,2012,730,730,0
2531,2012,730,730,2
2532,2012,730,730,2
2533,2012,730,730,2
2534,2012,730,730,0
2535,2012,730,730,0
2536,2012,730,730,2
2537,2012,730,730,2
2538,2012,730,730,2
2539,2012,730,730,1
2540,2012,730,730,2
2541,2012,730,730,2
2542,2012,730,730,2
2543,2012,730,730,1
2544,2012,730,730,2
2545,2012,730,730,2
2546,2012,730,730,0
2547,2012,730,730,1
2548,2012,730,730,2
2549,2012,730,730,0
2550,2012,730,730,1
2551,2012,730,730,1
2552,2012,730,730,2
2553,2012,730,730,2
2554,2012,730,730,2
2555,2012,730,730,2
2556,2012,730,730,2
2557,2012,730,730,2
2558,2012,730,730,0
2559,2012,730,730,2
2560,2012,730,730,2
2561,2012,730,730,2
2562,2012,730,730,0
2563,2012,730,730,0
2564,2005,208580,208580,2
2565,2005,208580,208580,2
2566,2005,208580,208580,2
2567,2005,208580,208580,2
2568,2005,208580,208580,2
2569,2012,72000,72000,2
2570,2012,200260,200260,2
2571,2012,200260,200260,2
2572,2012,200260,200260,0
2573,2012,200260,200260,2
2574,2012,200260,200260,2
2575,2012,200260,200260,0
2576,2012,200260,200260,0
2577,2012,200260,200260,2
2578,2012,200260,200260,2
2579,2012,200260,200260,0
2580,2012,200260,200260,2
2581,2012,200260,200260,0
2582,2012,200260,200260,2
2583,2012,200260,200260,0
2584,2012,200260,200260,2
2585,2012,200260,200260,0
2586,2012,200260,200260,0
2587,2012,200260,200260,0
2588,2012,200260,200260,2
2589,2012,200260,200260,2
2590,2012,200260,200260,2
2591,2012,200260,200260,2
2592,2012,200260,200260,2
2593,2012,200260,200260,2
2594,2012,200260,200260,2
2595,2012,200260,200260,0
2596,2012,200260,200260,2
2597,2011,206440,206440,2
2598,2011,206440,206440,2
2599,2011,206440,206440,2
2600,2011,206440,206440,2
2601,2011,206440,206440,2
2602,2011,206440,206440,2
2603,2011,206440,206440,2
2604,2011,206440,206440,0
2605,2011,206440,206440,0
2606,2011,206440,206440,0
2607,2011,206440,206440,2
2608,2011,206440,206440,2
2609,2011,206440,206440,2
2610,2011,206440,206440,2
2611,2011,206440,206440,2
2612,2011,206440,206440,2
2613,2011,206440,206440,2
2614,2011,206440,206440,2
2615,2011,206440,206440,0
2616,2011,206440,206440,0
2617,2011,206440,206440,2
2618,2012,214970,214970,2
2619,2012,214970,214970,2
2620,2012,205950,205950,0
2621,2012,205950,205950,0
2622,2012,205650,205650,2
2623,2012,209670,209670,2
2624,2012,209670,209670,2
2625,2012,209670,209670,2
2626,2012,209670,209670,2
2627,2012,215510,215510,2
2628,2012,208200,208200,2
2629,2012,205190,205190,2
2630,2012,215470,215470,2
2631,2012,215470,215470,2
2632,2012,215470,215470,2
2633,2012,215470,215470,2
2634,2012,215470,215470,2
2635,2012,215470,215470,2
2636,2012,215470,215470,2
2637,2012,219150,219150,2
2638,2012,219150,219150,2
2639,2012,219150,219150,2
2640,2012,219150,219150,0
2641,2012,219150,219150,2
2642,2012,219150,219150,2
2643,2012,219150,219150,2
2644,2012,219150,219150,0
2645,2012,219150,219150,2
2646,2012,219150,219150,2
2647,2012,219150,219150,2
2648,2012,219150,219150,2
2649,2012,219150,219150,2
2650,2012,219150,219150,2
2651,2012,219150,219150,2
2652,2012,219150,219150,2
2653,2012,219150,219150,2
2654,2012,219150,219150,0
2655,2012,219150,219150,2
2656,2012,219150,219150,0
2657,2012,219150,219150,0
2658,2012,219150,219150,2
2659,2012,219150,219150,2
2660,2012,219150,219150,2
2661,2012,219150,219150,2
2662,2012,219150,219150,2
2663,2012,219150,219150,2
2664,2012,219150,219150,2
2665,2012,219150,219150,2
2666,2012,219150,219150,2
2667,2012,219150,219150,2
2668,2012,219150,219150,2
2669,2012,219150,219150,2
2670,2012,219150,219150,0
2671,2012,219150,219150,2
2672,2012,219150,219150,2
2673,2012,219150,219150,2
2674,2012,219150,219150,0
2675,2012,219150,219150,2
2676,2012,219150,219150,0
2677,2012,219150,219150,2
2678,2012,219150,219150,2
2679,2012,219150,219150,2
2680,2012,219150,219150,2
2681,2012,219150,219150,2
2682,2012,219150,219150,2
2683,2012,219150,219150,2
2684,2012,219150,219150,0
2685,2012,219150,219150,2
2686,2012,219150,219150,0
2687,2012,209080,209080,2
2688,2012,209080,209080,2
2689,2012,209080,209080,0
2690,2012,209080,209080,2
2691,2012,209080,209080,0
2692,2012,209080,209080,2
2693,2012,209080,209080,2
2694,2012,209080,209080,2
2695,2012,209080,209080,2
2696,2012,209080,209080,2
2697,2012,209080,209080,2
2698,2012,209080,209080,2
2699,2012,209080,209080,2
2700,2012,209080,209080,2
2701,2012,209080,209080,2
2702,2012,209080,209080,2
2703,2012,209080,209080,2
2704,2003,223470,223470,2
2705,2003,223470,223470,2
2706,2003,223470,223470,2
2707,2003,223470,223470,0
2708,2003,223470,223470,2
2709,2003,223470,223470,2
2710,2003,223470,223470,2
2711,2003,223470,223470,2
2712,2003,223470,223470,2
2713,2003,223470,223470,0
2714,2003,223470,223470,0
2715,2003,223470,223470,2
2716,2003,223470,223470,2
2717,2003,223470,223470,0
2718,2003,223470,223470,2
2719,2003,223470,223470,2
2720,2003,223470,223470,2
2721,2003,223470,223470,2
2722,2003,223470,223470,2
2723,2003,223470,223470,2
2724,2003,223470,223470,2
2725,2003,223470,223470,0
2726,2003,223470,223470,2
2727,2003,223470,223470,0
2728,2003,223470,223470,2
2729,2003,223470,223470,2
2730,2003,223470,223470,0
2731,2003,223470,223470,0
2732,2003,223470,223470,0
2733,2003,223470,223470,2
2734,2003,223470,223470,0
2735,2003,223470,223470,2
2736,2003,223470,223470,2
2737,2003,223470,223470,2
2738,2003,223470,223470,2
2739,2003,223470,223470,2
2740,2012,202970,202970,2
2741,2012,202970,202970,2
2742,2012,202970,202970,1
2743,2012,202970,202970,2
2744,2012,202970,202970,2
2745,2012,202970,202970,2
2746,2012,202970,202970,2
2747,2012,202970,202970,2
2748,2012,202970,202970,0
2749,2012,202970,202970,1
2750,2012,202970,202970,0
2751,2012,202970,202970,2
2752,2012,202970,202970,2
2753,2012,202970,202970,2
2754,2012,202970,202970,2
2755,2012,202970,202970,2
2756,2012,202970,202970,2
2757,2012,202970,202970,2
2758,2012,202970,202970,2
2759,2012,202970,202970,2
2760,2012,202970,202970,0
2761,2012,202970,202970,2
2762,2012,202970,202970,2
2763,2012,202970,202970,1
2764,2012,202970,202970,1
2765,2012,202970,202970,2
2766,2012,202970,202970,2
2767,2012,202970,202970,2
2768,2012,202970,202970,2
2769,2012,202970,202970,2
2770,2012,202970,202970,2
2771,2012,202970,202970,2
2772,2012,202970,202970,2
2773,2012,202970,202970,0
2774,2012,202970,202970,0
2775,2012,202970,202970,2
2776,2012,202970,202970,2
2777,2012,223510,223510,2
2778,2012,212200,212200,2
2779,2012,225640,225640,2
2780,2012,225640,225640,0
2781,2013,211280,211280,2
2782,2013,209540,209540,2
2783,2013,228400,228400,2
2784,2013,228400,228400,2
2785,2013,220440,220440,0
2786,2013,220440,220440,2
2787,2013,220440,220440,2
2788,2013,220440,220440,2
2789,2013,220440,220440,2
2790,2013,220440,220440,1
2791,2013,231140,231140,2
2792,2013,231140,231140,2
2793,2013,231140,231140,2
2794,2013,224820,224820,2
2795,2013,224820,224820,2
2796,2013,224820,224820,2
2797,2013,224820,224820,2
2798,2013,224820,224820,2
2799,2013,226740,226740,2
2800,2013,220160,220160,2
2801,2013,220160,220160,0
2802,2013,220160,220160,2
2803,2013,220160,220160,2
2804,1997,232770,232770,2
2805,2013,221040,221040,2
2806,2013,221040,221040,0
2807,2013,221040,221040,0
2808,2013,233470,233470,2
2809,2013,233470,233470,0
2810,2013,233470,233470,2
2811,2013,233470,233470,0
2812,2013,233470,233470,2
2813,2013,233470,233470,0
2814,2013,227220,227220,0
2815,2013,227220,227220,2
2816,2013,233720,233720,2
2817,2013,233720,233720,2
2818,2013,233720,233720,2
2819,2013,233720,233720,2
2820,2013,233720,233720,2
2821,2013,233720,233720,2
2822,2013,233720,233720,2
2823,2013,233720,233720,2
2824,2013,233720,233720,2
2825,2013,233720,233720,2
2826,2013,233720,233720,2
2827,2013,233720,233720,2
2828,2013,233720,233720,0
2829,2013,233720,233720,2
2830,2013,233720,233720,2
2831,2013,233720,233720,2
2832,2013,233720,233720,2
2833,2013,233720,233720,2
2834,2013,233720,233720,2
2835,2013,233720,233720,2
2836,2013,233720,233720,2
2837,2013,233720,233720,2
2838,2013,233720,233720,2
2839,2013,233720,233720,2
2840,2013,233720,233720,2
2841,2013,233720,233720,2
2842,2013,233720,233720,2
2843,2013,233720,233720,2
2844,2013,233720,233720,2
2845,2013,227480,227480,2
2846,2013,227480,227480,2
2847,2013,232750,232750,2
2848,2013,234710,234710,2
2849,2013,234710,234710,2
2850,2013,234710,234710,2
2851,2013,234710,234710,2
2852,2013,234710,234710,0
2853,2013,234710,234710,2
2854,2013,234710,234710,2
2855,2013,234710,234710,2
2856,2013,220660,220660,0
2857,2013,235780,235780,2
2858,2013,210770,210770,2
2859,2013,210770,210770,2
2860,2013,210770,210770,2
2861,2013,210770,210770,2
2862,2013,210770,210770,2
2863,2013,210770,210770,0
2864,2013,210770,210770,2
2865,2013,210770,210770,2
2866,2013,210770,210770,2
2867,2013,210770,210770,2
2868,2013,210770,210770,2
2869,2013,210770,210770,2
2870,2013,210770,210770,2
2871,2013,210770,210770,0
2872,2013,210770,210770,2
2873,2013,222730,222730,2
2874,2013,222730,222730,2
2875,2013,235070,235070,0
2876,2013,222480,222480,2
2877,2013,228300,228300,2
2878,2013,228300,228300,2
2879,2013,228300,228300,2
2880,2013,228300,228300,2
2881,2013,208812,208812,2
2882,2013,235360,235360,2
2883,2013,231430,231430,2
2884,2013,231430,231430,2
2885,2013,231430,231430,2
2886,2013,231430,231430,2
2887,2013,231430,231430,2
2888,2013,231430,231430,2
2889,2013,231430,231430,2
2890,2013,231430,231430,2
2891,2013,231430,231430,2
2892,2013,231430,231430,2
2893,2013,231430,231430,2
2894,2013,231430,231430,2
2895,2013,231430,231430,1
2896,2013,231430,231430,2
2897,2013,231430,231430,2
2898,2013,231430,231430,2
2899,2013,231430,231430,2
2900,2013,231430,231430,1
2901,2013,231430,231430,1
2902,2013,231430,231430,2
2903,2013,231430,231430,2
2904,2013,231430,231430,2
2905,2013,231430,231430,2
2906,2013,231430,231430,2
2907,2013,237110,237110,0
2908,2013,237110,237110,2
2909,2013,237110,237110,2
2910,2013,237110,237110,2
2911,2013,237110,237110,0
2912,2013,237110,237110,2
2913,2013,237110,237110,0
2914,2013,237110,237110,1
2915,2013,239800,239800,2
2916,2013,239800,239800,2
2917,2013,239800,239800,2
2918,2013,239800,239800,2
2919,2013,207620,207620,2
2920,2013,207620,207620,2
2921,2013,207620,207620,2
2922,2013,239660,239660,2
2923,2013,239660,239660,0
2924,2013,239660,239660,2
2925,2013,239660,239660,2
2926,2013,239660,239660,2
2927,2013,239660,239660,2
2928,2013,239660,239660,2
2929,1997,225160,225160,2
2930,2013,39140,39140,2
2931,2013,39140,39140,2
2932,2013,39140,39140,2
2933,2013,39140,39140,0
2934,2013,39140,39140,2
2935,2013,39140,39140,0
2936,2013,39140,39140,2
2937,2013,39140,39140,2
2938,2013,39140,39140,1
2939,2013,235580,235580,2
2940,2013,205080,205080,2
2941,2013,241320,241320,2
2942,2013,234650,234650,2
2943,2013,234650,234650,2
2944,2013,214930,214930,0
2945,2013,217140,217140,2
2946,2013,217140,217140,2
2947,2013,217140,217140,1
2948,2013,217140,217140,2
2949,2013,217140,217140,2
2950,2013,217140,217140,2
2951,2013,243950,243950,2
2952,2013,237630,237630,2
2953,2013,237630,237630,2
2954,2013,233840,233840,2
2955,2013,233840,233840,2
2956,2013,244870,244870,0
2957,2013,244870,244870,2
2958,2013,244870,244870,0
2959,2013,244870,244870,2
2960,2015,250110,250110,2
2961,2013,244710,244710,2
2962,2013,244710,244710,2
2963,2013,244710,244710,2
2964,2013,244710,244710,2
2965,2013,244710,244710,0
2966,2015,203290,203290,2
2967,2015,203290,203290,2
2968,2015,203290,203290,0
2969,2015,203290,203290,2
2970,2015,203290,203290,0
2971,2013,239820,239820,2
2972,2013,239820,239820,2
2973,2013,239820,239820,2
2974,2013,239820,239820,2
2975,2013,239820,239820,0
2976,2013,239820,239820,2
2977,2013,239820,239820,2
2978,2013,239820,239820,2
2979,2013,239820,239820,2
2980,2013,239820,239820,2
2981,2013,239820,239820,2
2982,2013,239820,239820,2
2983,2013,239820,239820,2
2984,2013,239820,239820,2
2985,2013,239820,239820,2
2986,2013,239820,239820,2
2987,2013,239820,239820,2
2988,2013,239820,239820,2
2989,2013,239820,239820,2
2990,2013,239820,239820,2
2991,2013,239820,239820,2
2992,2013,239820,239820,2
2993,2013,239820,239820,2
2994,2013,239820,239820,2
2995,2013,239820,239820,2
2996,2013,239820,239820,2
2997,2013,239820,239820,2
2998,2013,239820,239820,2
2999,2013,239820,239820,2
3000,2013,239820,239820,2
3001,2013,239820,239820,2
3002,2013,239820,239820,2
3003,2013,239820,239820,2
3004,2013,239820,239820,2
3005,2013,249630,249630,2
3006,2013,249630,249630,2
3007,2013,249630,249630,2
3008,2013,238320,238320,2
3009,2013,238320,238320,2
3010,2013,238320,238320,2
3011,2013,238320,238320,1
3012,2013,238320,238320,0
3013,2013,238320,238320,0
3014,2013,238320,238320,2
3015,2013,238320,238320,2
3016,2013,238320,238320,2
3017,2013,238320,238320,2
3018,2013,238320,238320,2
3019,2013,238320,238320,2
3020,2013,238320,238320,2
3021,2013,238320,238320,0
3022,2013,238320,238320,0
3023,2013,238320,238320,2
3024,2013,238320,238320,2
3025,2013,238320,238320,2
3026,2013,238320,238320,2
3027,2013,238320,238320,2
3028,2013,238320,238320,0
3029,2013,238320,238320,2
3030,2013,238320,238320,2
